Unnamed: 0,Unnamed: 0.1,Patient_ID,Online_Follower,LinkedIn_Shared,Twitter_Shared,Facebook_Shared,Income,Education_Score,Age,First_Interaction,City_Type,Employer_Category,Job_Type,Event1_or_2,online_score,y
27656,27656,514495,0,0,0,0,0,0,0,24-Aug-04,23384,,9999.0,1,0,1
27657,27657,507032,0,0,0,0,0,0,0,02-Sep-04,23384,,9999.0,1,0,1
27658,27658,499402,0,0,0,0,0,0,0,28-Aug-04,23384,,9999.0,1,0,1
27659,27659,508545,0,0,0,0,0,0,0,02-Sep-04,23384,,9999.0,1,0,1
27660,27660,504647,0,0,0,0,2,0,1,26-Aug-04,1036,Technology,5.0,1,0,1
27661,27661,500967,0,0,0,0,0,0,0,30-Aug-04,23384,,9999.0,1,0,1
27662,27662,487864,0,0,0,0,0,0,0,26-Aug-04,23384,,9999.0,0,0,0
27663,27663,500895,0,0,0,0,0,0,0,27-Aug-04,23384,,9999.0,0,0,0
27664,27664,500252,0,0,0,0,0,0,0,24-Aug-04,23384,,9999.0,0,0,0
27665,27665,523827,0,0,0,0,0,0,1,27-Aug-04,1352,,9999.0,0,0,0
27666,27666,528112,0,0,0,0,0,0,0,03-Sep-04,23384,,9999.0,0,0,0
27667,27667,522156,0,0,0,0,0,0,0,03-Sep-04,23384,,9999.0,1,0,1
27668,27668,506947,0,0,0,0,0,0,0,03-Sep-04,23384,,9999.0,1,0,1
27669,27669,518106,0,0,0,0,0,0,0,24-Aug-04,23384,,9999.0,1,0,1
27670,27670,497380,0,0,0,0,0,0,0,29-Aug-04,23384,,9999.0,1,0,1
27671,27671,493750,0,0,0,0,0,0,0,03-Sep-04,23384,,9999.0,1,0,1
27672,27672,503383,0,0,0,0,0,0,0,25-Aug-04,23384,,9999.0,1,0,1
27673,27673,512565,0,0,0,0,0,0,0,01-Sep-04,23384,,9999.0,1,0,1
27674,27674,527589,0,0,0,0,0,0,0,26-Aug-04,23384,,9999.0,1,0,1
27675,27675,500624,0,0,0,0,0,0,0,31-Aug-04,23384,,9999.0,0,0,0
27676,27676,499584,0,0,0,0,0,0,0,30-Aug-04,23384,,9999.0,1,0,1
27677,27677,513742,0,0,0,0,0,0,0,31-Aug-04,23384,,9999.0,0,0,0
27678,27678,495806,0,0,0,0,0,0,0,29-Aug-04,23384,,9999.0,0,0,0
27679,27679,488593,0,0,0,0,0,0,0,02-Sep-04,23384,,9999.0,1,0,1
27680,27680,493652,0,0,0,0,0,0,0,27-Aug-04,23384,,9999.0,0,0,0
27681,27681,489342,0,0,0,0,0,0,0,29-Aug-04,23384,,9999.0,1,0,1
27682,27682,489812,0,0,0,0,0,0,0,01-Sep-04,23384,,9999.0,0,0,0
27683,27683,505061,0,0,0,0,1,0,1,28-Aug-04,23384,,9999.0,1,0,1
27684,27684,524479,0,0,0,0,0,0,0,02-Sep-04,23384,,9999.0,0,0,0
27685,27685,511611,1,0,1,0,1,1,1,25-Aug-04,1217,Real Estate,14.0,1,2,1
27686,27686,496336,0,0,0,0,0,0,0,26-Aug-04,23384,,9999.0,1,0,1
27687,27687,519923,0,0,0,0,0,0,0,30-Aug-04,23384,,9999.0,0,0,0
27688,27688,494518,0,0,0,0,0,0,0,31-Aug-04,23384,,9999.0,0,0,0
27689,27689,517393,0,0,0,0,0,0,0,31-Aug-04,23384,,9999.0,0,0,0
27690,27690,517017,0,0,0,0,0,0,0,26-Aug-04,23384,,9999.0,1,0,1
27691,27691,522281,0,0,0,0,0,0,0,31-Aug-04,23384,,9999.0,0,0,0
27692,27692,510071,0,0,0,0,0,0,0,29-Aug-04,23384,,9999.0,1,0,1
27693,27693,489856,0,0,0,0,0,0,0,24-Aug-04,23384,,9999.0,1,0,1
27694,27694,503965,0,0,0,0,0,0,0,01-Sep-04,23384,,9999.0,1,0,1
27695,27695,489146,0,0,0,0,0,0,1,27-Aug-04,23384,,9999.0,0,0,0
27696,27696,515477,0,0,0,0,0,0,0,26-Aug-04,23384,,9999.0,0,0,0
27697,27697,500468,0,0,0,0,0,0,0,27-Aug-04,23384,,9999.0,0,0,0
27698,27698,523490,0,0,0,0,0,0,0,29-Aug-04,23384,,9999.0,0,0,0
27699,27699,521949,0,0,0,0,0,0,0,26-Aug-04,23384,,9999.0,0,0,0
27700,27700,498570,0,0,0,0,0,0,0,01-Sep-04,23384,,9999.0,0,0,0
27701,27701,494315,0,0,0,0,0,0,0,30-Aug-04,2517,,9999.0,1,0,1
27702,27702,520523,0,0,0,0,0,0,0,26-Aug-04,23384,,9999.0,0,0,0
27703,27703,492517,0,0,0,0,0,0,0,28-Aug-04,23384,,9999.0,0,0,0
27704,27704,515407,0,0,0,0,0,0,0,02-Sep-04,23384,,9999.0,0,0,0
27705,27705,525619,0,0,0,0,0,0,0,01-Sep-04,1217,,9999.0,1,0,1
27706,27706,505651,0,0,0,0,0,0,0,30-Aug-04,23384,,9999.0,0,0,0
27707,27707,506411,0,0,0,0,0,0,0,27-Aug-04,23384,,9999.0,0,0,0
27708,27708,508620,0,0,0,0,0,0,0,03-Sep-04,23384,,9999.0,0,0,0
27709,27709,517250,0,0,0,0,0,0,0,25-Aug-04,23384,,9999.0,1,0,1
27710,27710,514830,0,0,0,0,1,1,1,28-Aug-04,1217,Others,4.0,1,0,1
27711,27711,515364,0,0,0,0,0,0,0,27-Aug-04,23384,,9999.0,0,0,0
27712,27712,527199,0,0,0,0,0,0,0,30-Aug-04,23384,,9999.0,0,0,0
27713,27713,497370,0,0,0,0,3,1,1,28-Aug-04,1704,Others,4.0,0,0,0
27714,27714,520217,0,0,0,0,0,0,0,24-Aug-04,23384,,9999.0,0,0,0
27715,27715,511406,0,0,0,0,0,0,0,02-Sep-04,23384,,9999.0,0,0,0
27716,27716,520962,0,0,0,0,0,0,0,08-Sep-04,2662,,9999.0,0,0,0
27717,27717,524894,0,0,0,0,2,1,1,14-Sep-04,1217,BFSI,2.0,1,0,1
27718,27718,499820,0,0,0,0,0,0,0,09-Sep-04,23384,,9999.0,0,0,0
27719,27719,510494,0,0,0,0,0,0,0,09-Sep-04,1216,,9999.0,0,0,0
27720,27720,516126,0,0,0,0,0,0,0,08-Sep-04,23384,,9999.0,0,0,0
27721,27721,502610,0,0,0,0,0,0,0,10-Sep-04,23384,,9999.0,0,0,0
27722,27722,492236,0,0,0,0,0,0,0,13-Sep-04,1352,,9999.0,1,0,1
27723,27723,519587,1,0,1,0,3,0,1,16-Sep-04,2517,Software Industry,1.0,0,2,0
27724,27724,512242,0,0,0,0,0,0,1,06-Sep-04,816,Transport,10.0,0,0,0
27725,27725,499115,0,0,0,0,0,0,0,06-Sep-04,23384,,9999.0,0,0,0
27726,27726,516441,0,0,0,0,0,0,0,06-Sep-04,23384,,9999.0,0,0,0
27727,27727,520546,0,0,0,0,0,0,0,15-Sep-04,23384,,9999.0,1,0,1
27728,27728,526857,0,0,0,0,0,0,1,10-Sep-04,1217,,9999.0,0,0,0
27729,27729,506806,0,0,0,0,0,0,0,15-Sep-04,1036,,9999.0,1,0,1
27730,27730,499753,0,0,0,0,0,0,0,10-Sep-04,2517,,9999.0,1,0,1
27731,27731,503595,0,0,0,0,0,0,0,11-Sep-04,1704,,9999.0,1,0,1
27732,27732,510840,0,0,0,0,0,0,0,06-Sep-04,1217,,9999.0,0,0,0
27733,27733,513265,0,0,0,0,0,0,0,12-Sep-04,23384,,9999.0,0,0,0
27734,27734,490352,0,0,0,0,0,0,0,14-Sep-04,23384,,9999.0,1,0,1
27735,27735,489314,0,0,0,0,0,0,0,07-Sep-04,23384,,9999.0,0,0,0
27736,27736,511753,1,1,1,1,0,0,1,09-Sep-04,1217,,9999.0,0,4,0
27737,27737,526803,0,0,0,0,0,0,0,14-Sep-04,23384,,9999.0,0,0,0
27738,27738,489807,1,0,1,0,1,0,1,15-Sep-04,1217,Consulting,6.0,1,2,1
27739,27739,526921,0,0,0,0,0,0,0,08-Sep-04,1036,,9999.0,1,0,1
27740,27740,526991,1,0,1,0,1,1,1,08-Sep-04,2517,Software Industry,1.0,1,2,1
27741,27741,495637,0,0,0,0,0,0,0,10-Sep-04,23384,,9999.0,0,0,0
27742,27742,496416,1,1,1,1,0,0,1,14-Sep-04,1217,,9999.0,0,4,0
27743,27743,487626,1,0,1,1,1,0,1,09-Sep-04,23384,Software Industry,1.0,0,3,0
27744,27744,495698,0,0,0,0,0,0,0,09-Sep-04,23384,,9999.0,0,0,0
27745,27745,503299,0,0,0,0,0,0,0,16-Sep-04,1704,,9999.0,0,0,0
27746,27746,515519,0,0,0,0,0,0,1,08-Sep-04,1729,,9999.0,0,0,0
27747,27747,496225,0,0,0,0,0,0,0,10-Sep-04,23384,,9999.0,0,0,0
27748,27748,527443,0,0,0,0,0,0,0,14-Sep-04,1036,,9999.0,0,0,0
27749,27749,486817,0,0,0,0,1,0,1,15-Sep-04,23384,,9999.0,0,0,0
27750,27750,515305,0,0,0,0,0,0,1,13-Sep-04,816,Broadcasting,11.0,1,0,1
27751,27751,514437,0,0,0,0,0,0,0,07-Sep-04,23384,,9999.0,0,0,0
27752,27752,497934,1,0,1,0,0,0,1,16-Sep-04,1036,,9999.0,0,2,0
27753,27753,495830,0,0,0,0,1,0,1,13-Sep-04,23384,,9999.0,0,0,0
27754,27754,499343,0,0,0,0,0,0,0,06-Sep-04,23384,,9999.0,0,0,0
27755,27755,496037,0,0,0,0,0,0,0,12-Sep-04,2517,,9999.0,0,0,0
27756,27756,518043,0,0,1,0,0,1,1,14-Sep-04,1217,Real Estate,14.0,1,1,1
27757,27757,521697,0,0,0,0,0,0,0,10-Sep-04,23384,,9999.0,0,0,0
27758,27758,504159,0,0,0,0,0,0,0,12-Sep-04,23384,,9999.0,0,0,0
27759,27759,486910,0,0,0,0,0,0,0,11-Sep-04,2662,,9999.0,1,0,1
27760,27760,523067,0,0,0,0,0,0,0,15-Sep-04,23384,,9999.0,0,0,0
27761,27761,499050,0,0,0,0,0,0,0,10-Sep-04,23384,,9999.0,0,0,0
27762,27762,499982,0,0,0,0,0,0,0,14-Sep-04,2517,,9999.0,0,0,0
27763,27763,486220,1,0,1,0,0,0,1,14-Sep-04,1216,Health,8.0,0,2,0
27764,27764,499256,0,0,0,0,1,0,1,11-Sep-04,23384,Others,4.0,0,0,0
27765,27765,486966,1,0,1,1,2,0,1,10-Sep-04,1704,Real Estate,14.0,0,3,0
27766,27766,527651,0,0,0,0,0,0,0,14-Sep-04,23384,,9999.0,0,0,0
27767,27767,487135,0,0,0,0,0,0,0,15-Sep-04,23384,,9999.0,0,0,0
27768,27768,493447,0,0,0,0,0,0,0,13-Sep-04,23384,,9999.0,0,0,0
27769,27769,502430,0,0,0,0,0,0,0,12-Sep-04,1217,,9999.0,0,0,0
27770,27770,493663,0,0,0,0,4,1,1,08-Sep-04,1216,Food,12.0,1,0,1
27771,27771,513140,0,0,0,0,1,0,1,14-Sep-04,1036,Technology,5.0,0,0,0
27772,27772,488078,0,0,0,0,0,0,0,14-Sep-04,23384,,9999.0,0,0,0
27773,27773,503744,0,0,0,0,0,0,0,13-Sep-04,23384,,9999.0,1,0,1
27774,27774,512085,0,0,0,0,0,0,0,14-Sep-04,23384,,9999.0,0,0,0
27775,27775,518546,0,0,0,0,0,0,0,10-Sep-04,23384,,9999.0,0,0,0
27776,27776,524841,0,0,0,0,0,0,0,16-Sep-04,23384,,9999.0,0,0,0
27777,27777,518421,0,0,0,0,0,0,0,06-Sep-04,23384,,9999.0,0,0,0
27778,27778,527398,0,0,0,0,0,0,0,10-Sep-04,23384,,9999.0,0,0,0
27779,27779,517345,0,0,0,0,0,0,0,09-Sep-04,23384,,9999.0,0,0,0
27780,27780,493640,0,0,0,0,0,0,0,11-Sep-04,23384,,9999.0,0,0,0
27781,27781,518823,0,0,0,0,0,0,0,07-Sep-04,23384,,9999.0,0,0,0
27782,27782,520131,0,0,0,0,0,0,0,15-Sep-04,23384,,9999.0,0,0,0
27783,27783,527490,0,0,1,0,0,0,1,09-Sep-04,1729,,9999.0,1,1,1
27784,27784,518704,0,0,0,0,0,0,0,14-Sep-04,23384,,9999.0,0,0,0
27785,27785,514381,1,0,1,0,2,0,1,10-Sep-04,1704,Technology,5.0,0,2,0
27786,27786,489306,0,0,0,0,0,0,0,13-Sep-04,816,,9999.0,1,0,1
27787,27787,501996,0,0,0,0,0,0,0,09-Sep-04,23384,,9999.0,0,0,0
27788,27788,488026,0,0,0,0,0,0,0,09-Sep-04,23384,,9999.0,0,0,0
27789,27789,525503,0,0,0,0,0,0,1,06-Sep-04,23384,,9999.0,0,0,0
27790,27790,487499,0,0,0,0,0,0,0,13-Sep-04,23384,,9999.0,0,0,0
27791,27791,502486,0,0,0,0,0,0,0,10-Sep-04,23384,,9999.0,0,0,0
27792,27792,506906,0,0,0,0,0,0,0,06-Sep-04,1704,,9999.0,0,0,0
27793,27793,513274,0,0,0,0,0,0,0,11-Sep-04,23384,,9999.0,0,0,0
27794,27794,511952,1,1,1,0,3,1,1,12-Sep-04,1036,Real Estate,14.0,1,3,1
27795,27795,514182,0,0,0,0,0,0,0,09-Sep-04,23384,,9999.0,0,0,0
27796,27796,499960,0,0,0,0,0,0,0,13-Sep-04,23384,,9999.0,0,0,0
27797,27797,490041,0,0,0,0,0,0,1,07-Sep-04,23384,,9999.0,0,0,0
27798,27798,503730,0,1,1,1,1,0,1,12-Sep-04,23384,,9999.0,0,3,0
27799,27799,523922,0,0,0,0,1,0,1,14-Sep-04,2517,,9999.0,1,0,1
27800,27800,486608,0,0,0,0,0,0,0,07-Sep-04,23384,,9999.0,1,0,1
27801,27801,520759,0,0,0,0,0,0,1,07-Sep-04,1704,Transport,10.0,1,0,1
27802,27802,502085,0,0,0,0,0,0,0,16-Sep-04,23384,,9999.0,0,0,0
27803,27803,492957,0,0,0,0,0,0,0,14-Sep-04,23384,,9999.0,0,0,0
27804,27804,526590,0,0,0,0,0,0,1,13-Sep-04,1036,Education,3.0,1,0,1
27805,27805,499711,0,0,0,0,0,0,0,16-Sep-04,23384,,9999.0,0,0,0
27806,27806,515061,0,0,0,0,0,0,1,08-Sep-04,1216,Broadcasting,11.0,0,0,0
27807,27807,496054,0,0,0,0,0,0,0,08-Sep-04,23384,,9999.0,0,0,0
27808,27808,505376,0,0,0,0,0,0,0,14-Sep-04,23384,,9999.0,0,0,0
27809,27809,520706,0,0,0,0,0,0,0,13-Sep-04,23384,,9999.0,1,0,1
27810,27810,522803,1,0,1,0,0,0,1,08-Sep-04,816,Transport,10.0,1,2,1
27811,27811,521525,0,0,0,0,0,0,1,13-Sep-04,2517,,9999.0,0,0,0
27812,27812,490109,0,0,0,0,0,0,0,14-Sep-04,23384,,9999.0,0,0,0
27813,27813,525073,0,0,0,0,0,0,0,10-Sep-04,23384,,9999.0,1,0,1
27814,27814,489487,0,0,0,0,0,0,0,09-Sep-04,23384,,9999.0,1,0,1
27815,27815,512723,0,0,0,0,0,0,0,09-Sep-04,23384,,9999.0,0,0,0
27816,27816,512300,0,0,0,0,0,0,0,08-Sep-04,23384,,9999.0,0,0,0
27817,27817,508452,0,0,0,0,0,0,0,11-Sep-04,1352,,9999.0,1,0,1
27818,27818,525042,0,0,0,0,3,1,1,08-Sep-04,1217,Software Industry,1.0,1,0,1
27819,27819,522707,0,0,0,0,0,0,0,11-Sep-04,23384,,9999.0,0,0,0
27820,27820,511502,0,0,0,0,0,0,0,11-Sep-04,23384,,9999.0,0,0,0
27821,27821,488286,0,0,0,0,0,0,1,08-Sep-04,1216,,9999.0,0,0,0
27822,27822,492651,0,0,0,0,0,0,0,15-Sep-04,23384,,9999.0,1,0,1
27823,27823,517437,0,0,0,0,0,0,0,13-Sep-04,23384,,9999.0,0,0,0
27824,27824,517548,0,0,0,0,2,1,0,13-Sep-04,2662,Software Industry,1.0,1,0,1
27825,27825,514257,0,0,0,0,0,0,1,14-Sep-04,1704,,9999.0,1,0,1
27826,27826,496873,0,0,0,0,0,0,0,12-Sep-04,1729,,9999.0,1,0,1
27827,27827,496468,0,0,0,0,0,0,1,20-Sep-04,2662,,9999.0,1,0,1
27828,27828,486203,0,0,0,0,2,1,1,16-Sep-04,816,Consulting,6.0,1,0,1
27829,27829,523851,1,1,1,1,0,0,1,15-Sep-04,1352,Broadcasting,11.0,1,4,1
27830,27830,510171,0,0,0,0,0,0,0,19-Sep-04,23384,,9999.0,0,0,0
27831,27831,498698,0,0,0,0,0,0,0,13-Sep-04,1217,,9999.0,0,0,0
27832,27832,489622,0,0,0,0,0,0,0,16-Sep-04,23384,,9999.0,0,0,0
27833,27833,513085,0,0,0,0,0,0,0,21-Sep-04,23384,,9999.0,0,0,0
27834,27834,524727,0,0,0,0,0,0,0,14-Sep-04,23384,,9999.0,0,0,0
27835,27835,505142,0,0,0,0,0,0,0,16-Sep-04,2662,,9999.0,1,0,1
27836,27836,506232,0,0,0,0,0,0,0,12-Sep-04,1352,,9999.0,0,0,0
27837,27837,496697,0,0,0,0,0,0,0,17-Sep-04,23384,,9999.0,0,0,0
27838,27838,518088,0,0,0,0,2,0,1,16-Sep-04,1036,Technology,5.0,0,0,0
27839,27839,509758,0,0,0,0,0,0,0,11-Sep-04,1217,,9999.0,0,0,0
27840,27840,499679,0,0,0,0,0,0,0,18-Sep-04,1729,,9999.0,0,0,0
27841,27841,522070,0,0,0,0,0,0,0,14-Sep-04,23384,,9999.0,0,0,0
27842,27842,487376,0,0,0,0,0,0,0,13-Sep-04,23384,,9999.0,0,0,0
27843,27843,498018,0,0,0,0,0,0,0,20-Sep-04,23384,,9999.0,0,0,0
27844,27844,527923,0,0,0,0,0,0,0,12-Sep-04,23384,,9999.0,0,0,0
27845,27845,515704,0,0,0,0,0,0,0,20-Sep-04,23384,,9999.0,0,0,0
27846,27846,508153,0,0,0,0,0,0,0,15-Sep-04,23384,,9999.0,0,0,0
27847,27847,508038,0,0,0,0,0,0,0,18-Sep-04,23384,,9999.0,0,0,0
27848,27848,487237,1,1,1,0,0,0,1,18-Sep-04,2517,,9999.0,0,3,0
27849,27849,505175,0,0,0,0,0,0,0,12-Sep-04,23384,,9999.0,0,0,0
27850,27850,497141,0,0,0,0,0,0,0,21-Sep-04,23384,,9999.0,0,0,0
27851,27851,511260,0,0,0,0,0,0,0,15-Sep-04,23384,,9999.0,0,0,0
27852,27852,488335,0,0,0,0,0,0,0,16-Sep-04,23384,,9999.0,1,0,1
27853,27853,511915,0,0,0,0,0,0,0,21-Sep-04,23384,,9999.0,0,0,0
27854,27854,527573,0,0,0,0,0,0,0,15-Sep-04,23384,,9999.0,0,0,0
27855,27855,514975,0,0,0,0,0,0,0,21-Sep-04,23384,,9999.0,0,0,0
27856,27856,509447,0,0,0,0,0,0,0,15-Sep-04,23384,,9999.0,0,0,0
27857,27857,522403,0,0,0,0,0,0,1,21-Sep-04,1036,,9999.0,0,0,0
27858,27858,510358,0,0,0,0,0,0,0,11-Sep-04,23384,,9999.0,0,0,0
27859,27859,490004,0,0,0,0,2,1,1,15-Sep-04,1036,Real Estate,14.0,1,0,1
27860,27860,503079,0,0,0,0,0,0,0,18-Sep-04,23384,,9999.0,0,0,0
27861,27861,517244,0,0,0,0,0,0,0,16-Sep-04,23384,,9999.0,0,0,0
27862,27862,492180,0,0,0,0,0,0,0,21-Sep-04,23384,,9999.0,0,0,0
27863,27863,521085,0,0,0,0,1,0,1,16-Sep-04,1704,Software Industry,1.0,1,0,1
27864,27864,485927,0,0,0,0,0,0,0,18-Sep-04,1352,,9999.0,1,0,1
27865,27865,508870,0,0,0,0,0,0,0,24-Sep-04,1036,,9999.0,1,0,1
27866,27866,491752,0,0,0,0,4,1,1,24-Sep-04,1036,Education,3.0,1,0,1
27867,27867,504887,0,0,0,0,0,0,0,23-Sep-04,23384,Others,4.0,0,0,0
27868,27868,510133,0,0,0,0,0,0,0,24-Sep-04,1216,,9999.0,1,0,1
27869,27869,485811,1,0,0,0,1,0,1,23-Sep-04,1036,Technology,5.0,0,1,0
27870,27870,524290,0,0,0,0,0,0,0,14-Sep-04,23384,,9999.0,0,0,0
27871,27871,528305,0,0,0,0,0,0,0,22-Sep-04,23384,,9999.0,0,0,0
27872,27872,526167,0,0,0,0,0,0,0,19-Sep-04,23384,,9999.0,0,0,0
27873,27873,491245,0,0,0,0,0,0,0,16-Sep-04,23384,,9999.0,1,0,1
27874,27874,496502,0,0,0,0,0,0,0,21-Sep-04,1352,,9999.0,0,0,0
27875,27875,521599,1,0,0,1,2,0,1,16-Sep-04,1036,Manufacturing,7.0,0,2,0
27876,27876,524735,0,0,0,0,1,0,1,24-Sep-04,2517,,9999.0,0,0,0
27877,27877,501080,0,0,0,0,0,0,0,19-Sep-04,1036,,9999.0,1,0,1
27878,27878,527102,0,0,0,0,0,0,0,17-Sep-04,23384,,9999.0,0,0,0
27879,27879,493143,0,0,0,0,0,0,0,18-Sep-04,23384,,9999.0,0,0,0
27880,27880,512309,0,0,0,0,0,0,0,18-Sep-04,23384,,9999.0,0,0,0
27881,27881,507530,0,0,0,0,0,0,0,17-Sep-04,23384,,9999.0,0,0,0
27882,27882,518083,0,0,0,0,0,0,0,25-Sep-04,1036,,9999.0,1,0,1
27883,27883,521544,0,0,0,0,0,0,0,18-Sep-04,23384,,9999.0,0,0,0
27884,27884,505107,0,0,0,0,0,0,1,21-Sep-04,23384,,9999.0,1,0,1
27885,27885,505193,0,0,0,0,0,0,0,24-Sep-04,23384,,9999.0,1,0,1
27886,27886,501863,0,0,0,0,0,0,0,19-Sep-04,23384,,9999.0,1,0,1
27887,27887,503178,0,0,0,0,0,0,0,22-Sep-04,23384,,9999.0,0,0,0
27888,27888,507527,0,0,0,0,0,0,0,15-Sep-04,23384,,9999.0,0,0,0
27889,27889,523672,1,0,1,0,4,1,1,20-Sep-04,2662,Health,8.0,1,2,1
27890,27890,498100,1,1,1,0,0,0,1,24-Sep-04,1216,Health,8.0,0,3,0
27891,27891,515994,0,0,0,0,0,0,0,16-Sep-04,23384,,9999.0,0,0,0
27892,27892,524544,0,0,0,0,0,0,0,24-Sep-04,2517,,9999.0,1,0,1
27893,27893,521533,0,0,0,0,0,0,0,17-Sep-04,23384,,9999.0,0,0,0
27894,27894,527524,0,0,0,0,0,0,0,25-Sep-04,816,,9999.0,0,0,0
27895,27895,527705,0,0,0,0,0,0,0,25-Sep-04,1704,,9999.0,0,0,0
27896,27896,503251,0,0,0,0,0,0,1,18-Sep-04,23384,,9999.0,0,0,0
27897,27897,502279,0,0,0,0,0,0,0,23-Sep-04,23384,,9999.0,0,0,0
27898,27898,507198,0,0,0,0,0,0,0,25-Sep-04,23384,,9999.0,0,0,0
27899,27899,497902,0,0,0,0,0,0,0,22-Sep-04,23384,,9999.0,0,0,0
27900,27900,515212,0,0,0,0,0,0,0,15-Sep-04,23384,,9999.0,0,0,0
27901,27901,500651,0,0,0,0,0,0,0,18-Sep-04,23384,,9999.0,0,0,0
27902,27902,502165,0,0,0,0,0,0,0,19-Sep-04,23384,,9999.0,0,0,0
27903,27903,525158,0,0,0,0,0,0,0,22-Sep-04,23384,,9999.0,0,0,0
27904,27904,489536,0,0,0,0,0,0,0,21-Sep-04,23384,,9999.0,0,0,0
27905,27905,519393,1,0,1,1,0,0,1,16-Sep-04,1352,Consulting,6.0,1,3,1
27906,27906,509606,0,0,0,0,0,0,0,19-Sep-04,23384,,9999.0,0,0,0
27907,27907,488249,0,0,0,0,0,0,0,19-Sep-04,23384,,9999.0,0,0,0
27908,27908,497809,0,0,0,0,0,0,0,23-Sep-04,23384,,9999.0,0,0,0
27909,27909,505511,0,0,0,0,0,0,0,24-Sep-04,23384,,9999.0,1,0,1
27910,27910,518817,0,0,0,0,3,1,1,24-Sep-04,1217,Technology,5.0,1,0,1
27911,27911,517657,0,0,0,0,0,0,0,17-Sep-04,23384,,9999.0,1,0,1
27912,27912,494525,0,0,0,0,0,0,0,26-Sep-04,23384,,9999.0,0,0,0
27913,27913,527910,0,0,0,0,0,0,0,19-Sep-04,23384,,9999.0,0,0,0
27914,27914,495459,0,0,0,0,0,0,0,19-Sep-04,23384,,9999.0,0,0,0
27915,27915,516040,0,0,0,0,0,0,0,27-Sep-04,23384,,9999.0,0,0,0
27916,27916,522864,0,0,0,0,0,0,0,23-Sep-04,23384,,9999.0,0,0,0
27917,27917,512646,0,0,0,0,0,0,0,18-Sep-04,23384,,9999.0,0,0,0
27918,27918,511160,0,0,0,0,0,0,0,21-Sep-04,23384,,9999.0,1,0,1
27919,27919,502524,0,0,0,0,0,0,0,20-Sep-04,23384,,9999.0,0,0,0
27920,27920,486563,0,0,0,0,0,0,0,25-Sep-04,23384,,9999.0,0,0,0
27921,27921,528240,0,0,0,0,0,0,0,23-Sep-04,23384,,9999.0,1,0,1
27922,27922,510261,0,0,0,0,0,0,0,25-Sep-04,1704,,9999.0,0,0,0
27923,27923,495533,0,0,0,0,0,0,0,21-Sep-04,23384,,9999.0,0,0,0
27924,27924,491130,0,0,0,0,0,0,0,24-Sep-04,23384,,9999.0,1,0,1
27925,27925,496661,0,0,0,0,0,0,0,20-Sep-04,23384,,9999.0,0,0,0
27926,27926,511496,0,0,0,0,0,0,1,25-Sep-04,1704,Technology,5.0,1,0,1
27927,27927,497898,0,0,0,0,0,0,0,27-Sep-04,23384,,9999.0,0,0,0
27928,27928,526875,0,0,0,0,0,0,0,24-Sep-04,23384,,9999.0,1,0,1
27929,27929,497702,0,0,0,0,0,0,0,23-Sep-04,1036,,9999.0,0,0,0
27930,27930,521280,0,0,0,0,0,0,0,22-Sep-04,816,,9999.0,0,0,0
27931,27931,527292,0,0,0,0,0,0,1,22-Sep-04,23384,,9999.0,1,0,1
27932,27932,517753,0,0,0,0,0,0,0,22-Sep-04,23384,,9999.0,1,0,1
27933,27933,492807,0,0,0,0,0,0,0,18-Sep-04,23384,,9999.0,0,0,0
27934,27934,521170,0,0,0,0,0,0,1,21-Sep-04,1352,,9999.0,0,0,0
27935,27935,498131,0,0,0,0,0,0,1,25-Sep-04,1352,,9999.0,1,0,1
27936,27936,501298,0,0,0,0,0,0,0,23-Sep-04,23384,,9999.0,0,0,0
27937,27937,496293,0,0,0,0,0,0,0,18-Sep-04,23384,,9999.0,0,0,0
27938,27938,502717,0,0,0,0,0,0,1,23-Sep-04,1036,,9999.0,0,0,0
27939,27939,501432,0,0,0,0,0,0,0,26-Sep-04,23384,,9999.0,0,0,0
27940,27940,520562,0,0,0,0,0,0,0,24-Sep-04,23384,,9999.0,0,0,0
27941,27941,488676,0,0,0,0,0,0,0,25-Sep-04,23384,,9999.0,0,0,0
27942,27942,519326,0,0,0,0,0,0,0,26-Sep-04,23384,,9999.0,0,0,0
27943,27943,522125,0,0,0,0,1,0,1,22-Sep-04,2662,Technology,5.0,1,0,1
27944,27944,486553,0,0,0,0,0,0,0,26-Sep-04,23384,,9999.0,1,0,1
27945,27945,508025,0,0,0,0,0,0,0,25-Sep-04,23384,,9999.0,0,0,0
27946,27946,528169,0,0,0,0,2,1,1,27-Sep-04,2662,BFSI,2.0,1,0,1
27947,27947,528464,0,0,0,0,0,0,0,27-Sep-04,23384,,9999.0,0,0,0
27948,27948,516555,0,0,0,0,0,0,0,19-Sep-04,23384,,9999.0,1,0,1
27949,27949,524794,0,0,0,0,0,0,0,28-Sep-04,23384,,9999.0,1,0,1
27950,27950,487067,0,0,0,0,0,0,0,19-Sep-04,23384,,9999.0,0,0,0
27951,27951,490187,0,0,0,0,0,0,0,28-Sep-04,23384,,9999.0,0,0,0
27952,27952,490634,0,0,0,0,0,0,0,27-Sep-04,23384,,9999.0,0,0,0
27953,27953,524259,0,0,0,0,0,0,0,22-Sep-04,23384,,9999.0,0,0,0
27954,27954,521887,0,0,0,0,0,0,0,23-Sep-04,23384,,9999.0,1,0,1
