,Patient_ID,Online_Follower,LinkedIn_Shared,Twitter_Shared,Facebook_Shared,Income,Education_Score,Age,First_Interaction,City_Type,Employer_Category,Job_Type
30668,489220,0,0,0,0,0,0,0,30-Apr-05,0,,9999.0
30669,499515,0,0,0,0,1,1,0,30-Apr-05,1,Others,4.0
30670,509239,0,0,0,0,0,0,0,02-May-05,0,,9999.0
30671,491163,0,0,0,0,0,0,0,28-Apr-05,0,,9999.0
30672,500373,0,0,0,0,0,0,0,30-Apr-05,1,,9999.0
30673,523129,0,0,0,0,0,0,1,26-Apr-05,1,Manufacturing,7.0
30674,488117,0,0,0,0,0,0,0,25-Apr-05,0,,9999.0
30675,512210,0,0,0,0,0,0,0,26-Apr-05,0,,9999.0
30676,487479,0,0,0,0,0,0,0,05-May-05,1,,9999.0
30677,498599,0,0,0,0,0,0,0,28-Apr-05,0,,9999.0
30678,495424,0,0,0,0,0,0,0,28-Apr-05,0,,9999.0
30679,504941,0,0,0,0,0,0,1,04-May-05,0,,9999.0
30680,501968,0,0,0,0,0,0,0,28-Apr-05,0,,9999.0
30681,496525,0,0,0,0,0,0,0,25-Apr-05,0,,9999.0
30682,527983,0,0,0,0,0,0,0,01-May-05,0,,9999.0
30683,524970,0,0,0,0,0,0,1,01-May-05,1,,9999.0
30684,516864,0,0,0,0,0,0,0,02-May-05,0,,9999.0
30685,527881,0,0,0,0,0,0,0,01-May-05,0,,9999.0
30686,508041,0,0,0,0,0,0,0,28-Apr-05,1,,9999.0
30687,512155,0,0,0,0,2,1,1,29-Apr-05,1,BFSI,2.0
30688,511092,0,0,0,0,0,0,0,26-Apr-05,0,,9999.0
30689,515130,0,0,0,0,0,0,0,29-Apr-05,0,,9999.0
30690,509915,0,0,0,0,0,0,0,03-May-05,1,,9999.0
30691,522674,0,0,0,0,0,0,0,01-May-05,0,,9999.0
30692,516057,0,0,0,0,1,1,1,05-May-05,1,Technology,5.0
30693,518519,0,0,0,0,0,0,0,04-May-05,0,,9999.0
30694,524224,0,0,0,0,0,0,0,25-Apr-05,0,,9999.0
30695,512789,0,0,0,0,0,0,0,04-May-05,0,,9999.0
30696,495910,0,0,0,0,0,0,0,28-Apr-05,0,,9999.0
30697,512285,0,0,0,0,0,0,0,04-May-05,0,,9999.0
30698,508619,0,0,0,0,0,0,0,28-Apr-05,0,,9999.0
30699,499988,0,0,0,0,0,0,0,28-Apr-05,1,,9999.0
30700,516658,0,0,0,0,0,0,0,01-May-05,0,,9999.0
30701,511376,0,0,0,0,0,0,0,25-Apr-05,1,,9999.0
30702,497304,0,0,0,0,0,0,0,04-May-05,0,,9999.0
30703,523374,0,0,0,0,0,0,0,27-Apr-05,0,,9999.0
30704,485832,0,0,0,0,0,0,0,01-May-05,0,,9999.0
30705,489802,0,0,0,0,2,0,1,30-Apr-05,1,Software Industry,1.0
30706,498521,0,0,0,0,3,1,1,01-May-05,1,Education,3.0
30707,501455,0,0,0,0,0,0,0,04-May-05,0,,9999.0
30708,527011,0,0,0,0,1,1,1,30-Apr-05,1,Real Estate,14.0
30709,503236,0,0,0,0,0,0,0,30-Apr-05,0,,9999.0
30710,520734,0,0,0,0,0,0,0,04-May-05,1,,9999.0
30711,527712,0,0,0,0,0,0,0,04-May-05,0,,9999.0
30712,489353,0,1,1,1,1,0,1,05-May-05,1,,9999.0
30713,502067,0,0,0,0,0,0,0,27-Apr-05,1,,9999.0
30714,507216,0,0,0,0,0,0,0,02-May-05,0,,9999.0
30715,520030,0,0,0,0,0,0,0,04-May-05,0,,9999.0
30716,507969,0,0,0,0,0,0,0,28-Apr-05,0,,9999.0
30717,526664,0,0,0,0,0,0,0,05-May-05,0,,9999.0
30718,500433,0,0,0,0,0,0,0,26-Apr-05,1,,9999.0
30719,515649,0,0,0,0,0,0,0,26-Apr-05,1,,9999.0
30720,505564,0,0,0,0,0,0,0,30-Apr-05,0,,9999.0
30721,523678,0,0,0,0,0,0,0,28-Apr-05,1,,9999.0
30722,490212,0,0,0,0,0,0,0,05-May-05,0,,9999.0
30723,499418,0,0,0,0,2,1,1,28-Apr-05,1,Telecom,13.0
30724,490036,0,0,0,0,0,0,0,04-May-05,0,,9999.0
30725,520892,0,0,0,0,2,1,1,02-May-05,1,Retail,9.0
30726,522962,0,0,0,0,1,1,1,01-May-05,1,Technology,5.0
30727,505998,1,0,0,0,1,1,1,05-May-05,1,Health,8.0
30728,490133,0,0,1,0,2,1,1,25-Apr-05,1,Technology,5.0
30729,494419,0,0,0,0,0,0,0,29-Apr-05,1,,9999.0
30730,486555,0,0,0,0,0,0,0,30-Apr-05,0,,9999.0
30731,498762,0,0,0,0,0,0,0,05-May-05,0,,9999.0
30732,508020,0,0,0,0,0,0,0,05-May-05,0,,9999.0
30733,503678,0,0,0,0,0,0,0,29-Apr-05,0,,9999.0
30734,510510,0,0,0,0,0,0,0,30-Apr-05,0,,9999.0
30735,507248,0,0,0,0,0,0,0,30-Apr-05,0,,9999.0
30736,502174,0,0,0,0,0,0,0,25-Apr-05,1,,9999.0
30737,512324,0,0,0,0,0,0,0,01-May-05,0,,9999.0
30738,508112,0,0,0,0,0,0,0,04-May-05,0,,9999.0
30739,522352,0,0,0,0,0,0,0,01-May-05,0,,9999.0
30740,512773,0,0,0,0,2,1,1,30-Apr-05,1,Software Industry,1.0
30741,493208,0,0,0,0,0,0,0,27-Apr-05,0,,9999.0
30742,528609,0,0,0,0,0,0,0,04-May-05,0,,9999.0
30743,524025,0,0,0,0,0,0,0,29-Apr-05,0,,9999.0
30744,505314,0,0,0,0,0,0,0,01-May-05,0,,9999.0
30745,496637,0,0,0,0,0,0,0,29-Apr-05,0,,9999.0
30746,525995,0,0,0,0,0,0,0,05-May-05,0,,9999.0
30747,526385,0,0,0,0,0,0,0,26-Apr-05,0,,9999.0
30748,508651,0,0,0,0,0,1,1,03-May-05,1,,9999.0
30749,528144,0,0,0,0,1,1,1,28-Apr-05,1,Health,8.0
30750,499255,0,0,0,0,0,0,0,04-May-05,1,,9999.0
30751,522377,0,0,0,0,0,0,0,05-May-05,0,,9999.0
30752,517407,0,0,0,0,0,1,1,30-Apr-05,1,,9999.0
30753,498211,0,0,0,0,2,1,0,03-May-05,1,Food,12.0
30754,521822,0,0,0,0,0,0,0,01-May-05,0,,9999.0
30755,528147,0,0,0,0,4,1,1,01-May-05,1,Education,3.0
30756,514660,0,0,0,0,0,0,0,26-Apr-05,0,,9999.0
30757,517521,0,0,0,0,0,0,0,01-May-05,0,,9999.0
30758,526974,0,0,0,0,0,0,0,04-May-05,0,,9999.0
30759,508943,0,0,0,0,0,1,1,25-Apr-05,1,Technology,5.0
30760,505143,0,0,0,0,0,0,0,03-May-05,0,,9999.0
30761,516121,0,0,0,0,1,1,1,05-May-05,1,Telecom,13.0
30762,520042,0,0,0,0,0,0,0,29-Apr-05,1,,9999.0
30763,498000,0,0,0,0,0,0,0,28-Apr-05,0,,9999.0
30764,516391,0,0,0,0,0,1,1,26-Apr-05,1,,9999.0
30765,501279,0,0,0,0,0,0,0,02-May-05,0,,9999.0
30766,502444,0,0,0,0,0,0,0,04-May-05,0,,9999.0
30767,521321,0,0,0,0,0,0,0,29-Apr-05,0,,9999.0
30768,490503,0,0,0,0,1,1,1,26-Apr-05,1,Education,3.0
30769,525743,0,0,0,0,0,0,1,26-Apr-05,0,,9999.0
30770,499857,0,0,0,0,1,1,1,29-Apr-05,1,Software Industry,1.0
30771,491092,0,0,0,0,0,0,0,27-Apr-05,0,,9999.0
30772,515516,0,0,0,0,0,0,0,28-Apr-05,0,,9999.0
30773,524185,0,0,0,0,0,0,0,29-Apr-05,0,,9999.0
30774,507758,0,0,0,0,0,0,0,26-Apr-05,0,,9999.0
30775,508290,0,0,0,0,0,0,0,02-May-05,0,,9999.0
30776,516562,0,0,0,0,0,0,0,30-Apr-05,0,,9999.0
30777,514192,0,0,0,0,0,0,0,25-Apr-05,0,,9999.0
30778,526159,0,0,0,0,1,1,1,27-Apr-05,1,Real Estate,14.0
30779,503645,0,0,0,0,3,1,1,30-Apr-05,1,Technology,5.0
30780,519592,0,0,0,0,0,0,0,25-Apr-05,1,,9999.0
30781,488298,0,0,0,0,0,1,1,30-Apr-05,1,Retail,9.0
30782,505508,0,0,0,0,0,0,0,29-Apr-05,0,,9999.0
30783,494761,0,0,0,0,0,0,0,25-Apr-05,0,,9999.0
30784,526493,0,0,0,0,0,0,0,05-May-05,0,,9999.0
30785,523832,0,0,0,0,0,0,0,05-May-05,0,,9999.0
30786,503307,0,0,0,0,0,0,0,25-Apr-05,1,,9999.0
30787,512538,1,0,1,1,0,0,1,05-May-05,1,,9999.0
30788,501081,0,0,0,0,0,0,0,08-May-05,0,,9999.0
30789,501693,0,0,0,0,0,0,0,09-May-05,0,,9999.0
30790,516461,0,0,0,0,0,0,0,01-May-05,0,,9999.0
30791,503141,0,0,0,0,0,0,0,02-May-05,0,,9999.0
30792,488513,0,0,0,0,0,0,0,04-May-05,0,,9999.0
30793,517516,0,0,0,0,0,0,0,02-May-05,0,,9999.0
30794,503128,0,0,0,0,1,1,1,04-May-05,1,Manufacturing,7.0
30795,514435,0,0,0,0,0,0,1,06-May-05,0,,9999.0
30796,507420,0,0,0,0,2,1,1,03-May-05,1,Software Industry,1.0
30797,511079,0,0,0,0,0,0,0,08-May-05,0,,9999.0
30798,515091,0,0,0,0,0,0,0,06-May-05,0,,9999.0
30799,527489,0,0,0,0,0,0,0,06-May-05,0,,9999.0
30800,525526,0,0,0,0,0,0,0,06-May-05,0,,9999.0
30801,490063,0,0,0,0,0,1,1,09-May-05,1,,9999.0
30802,512992,0,0,0,0,0,0,0,06-May-05,0,,9999.0
30803,495944,0,0,0,0,0,0,0,30-Apr-05,0,,9999.0
30804,516355,0,0,0,0,3,1,1,05-May-05,1,Manufacturing,7.0
30805,510504,0,0,1,0,0,0,1,30-Apr-05,1,,9999.0
30806,495593,0,0,0,0,0,0,0,08-May-05,0,,9999.0
30807,524294,0,0,1,0,0,0,1,04-May-05,1,,9999.0
30808,488951,0,0,0,0,0,0,0,06-May-05,0,,9999.0
30809,494650,0,0,0,0,0,0,0,09-May-05,0,,9999.0
30810,498956,0,0,0,0,1,1,1,07-May-05,1,Software Industry,1.0
30811,515843,0,0,0,0,0,0,0,07-May-05,0,,9999.0
30812,510131,0,0,0,0,0,0,1,03-May-05,1,,9999.0
30813,512229,0,0,0,0,0,0,0,07-May-05,0,,9999.0
30814,516105,0,0,0,0,0,0,0,08-May-05,1,,9999.0
30815,508625,0,0,0,0,2,1,1,04-May-05,1,Software Industry,1.0
30816,503716,0,0,0,0,0,0,0,09-May-05,0,,9999.0
30817,504933,0,0,0,0,0,0,0,05-May-05,0,,9999.0
30818,508540,0,0,0,0,0,0,0,05-May-05,0,,9999.0
30819,488422,0,0,0,0,0,0,0,10-May-05,0,,9999.0
30820,517802,0,0,0,0,0,0,0,05-May-05,1,,9999.0
30821,521080,0,0,0,0,0,0,0,04-May-05,1,,9999.0
30822,516316,0,0,0,0,0,0,0,10-May-05,0,,9999.0
30823,523703,0,0,0,0,0,1,1,10-May-05,1,,9999.0
30824,519014,0,0,0,0,0,0,0,09-May-05,1,,9999.0
30825,487929,0,0,0,0,0,0,0,06-May-05,0,,9999.0
30826,503610,0,0,0,0,0,0,0,03-May-05,0,,9999.0
30827,487119,0,0,0,0,0,0,0,10-May-05,0,,9999.0
30828,515593,0,0,0,0,0,0,0,04-May-05,0,,9999.0
30829,517789,0,0,0,0,0,0,0,08-May-05,0,,9999.0
30830,525841,0,0,0,0,0,0,0,09-May-05,0,,9999.0
30831,519371,0,0,0,0,0,0,0,02-May-05,0,,9999.0
30832,486096,0,0,0,0,0,0,0,10-May-05,0,,9999.0
30833,495619,0,0,0,0,2,1,1,07-May-05,1,Transport,10.0
30834,509825,0,0,0,0,0,0,0,09-May-05,0,,9999.0
30835,503858,0,0,0,0,0,0,0,30-Apr-05,0,,9999.0
30836,518179,0,0,0,0,0,0,0,09-May-05,1,,9999.0
30837,498435,0,0,0,0,0,0,0,10-May-05,1,,9999.0
30838,493960,0,0,0,0,0,0,0,05-May-05,0,,9999.0
30839,508501,0,0,0,0,0,0,0,04-May-05,0,,9999.0
30840,526794,0,0,1,1,0,0,1,03-May-05,1,,9999.0
30841,520275,0,0,0,0,0,0,0,06-May-05,1,,9999.0
30842,512682,0,0,0,0,0,0,0,02-May-05,0,,9999.0
30843,515493,0,0,0,0,0,0,0,02-May-05,0,,9999.0
30844,503196,0,0,0,0,0,0,0,10-May-05,0,,9999.0
30845,498694,0,0,0,0,0,0,0,08-May-05,0,,9999.0
30846,488332,0,0,0,0,0,0,0,06-May-05,0,,9999.0
30847,525770,0,0,0,0,0,0,0,03-May-05,0,,9999.0
30848,499479,0,0,0,0,0,0,0,05-May-05,0,,9999.0
30849,515805,0,0,0,0,0,0,1,05-May-05,0,,9999.0
30850,515686,0,0,0,0,0,0,0,02-May-05,0,,9999.0
30851,502728,0,0,0,0,0,0,0,04-May-05,0,,9999.0
30852,520328,0,0,0,0,0,0,0,05-May-05,0,,9999.0
30853,518767,0,0,0,0,0,0,0,05-May-05,0,,9999.0
30854,508188,0,0,0,0,0,0,0,03-May-05,0,,9999.0
30855,501395,0,0,0,0,0,0,0,04-May-05,1,,9999.0
30856,519173,0,0,0,0,0,0,0,03-May-05,0,,9999.0
30857,528152,0,0,0,0,0,0,0,02-May-05,1,,9999.0
30858,490231,0,0,0,0,0,0,0,10-May-05,0,,9999.0
30859,493923,0,0,0,0,0,0,0,08-May-05,0,,9999.0
30860,524260,0,0,0,0,0,0,0,08-May-05,0,,9999.0
30861,490055,0,0,0,0,0,0,0,30-Apr-05,0,,9999.0
30862,522375,0,0,0,0,0,0,0,30-Apr-05,0,,9999.0
30863,514613,0,0,0,0,0,0,0,05-May-05,0,,9999.0
30864,516794,0,0,0,0,0,0,0,01-May-05,1,,9999.0
30865,524949,0,0,0,0,1,1,1,02-May-05,1,Software Industry,1.0
30866,525836,0,0,0,0,3,1,1,10-May-05,1,,9999.0
30867,525221,0,0,0,0,0,0,0,04-May-05,1,,9999.0
30868,515108,0,0,0,0,0,0,0,07-May-05,0,,9999.0
30869,501832,0,0,0,0,0,0,0,07-May-05,0,,9999.0
30870,492595,0,0,0,0,0,0,0,04-May-05,0,,9999.0
30871,493393,0,0,0,0,0,0,0,09-May-05,0,,9999.0
30872,508773,0,0,0,0,0,0,0,30-Apr-05,0,,9999.0
30873,491290,0,0,0,0,0,0,0,30-Apr-05,0,,9999.0
30874,521535,0,0,0,0,0,0,0,05-May-05,0,,9999.0
30875,522451,0,0,0,0,0,0,0,03-May-05,0,,9999.0
30876,489135,0,0,0,0,0,0,0,09-May-05,0,,9999.0
30877,523452,0,0,0,0,0,0,0,05-May-05,0,,9999.0
30878,515069,0,0,0,0,0,0,0,10-May-05,0,,9999.0
30879,515281,0,0,0,0,0,0,0,05-May-05,1,,9999.0
30880,516830,0,0,0,0,1,1,1,07-May-05,1,Technology,5.0
30881,498495,0,0,0,0,0,0,1,09-May-05,0,,9999.0
30882,486134,0,0,0,0,1,1,1,02-May-05,1,Software Industry,1.0
30883,509668,0,0,0,0,0,0,0,02-May-05,0,,9999.0
30884,497570,0,0,0,0,0,0,0,08-May-05,0,,9999.0
30885,525925,0,0,0,0,0,0,0,07-May-05,0,,9999.0
30886,495118,0,0,0,0,0,0,0,05-May-05,0,,9999.0
30887,528314,0,0,0,0,0,0,0,08-May-05,0,,9999.0
30888,511903,0,0,0,0,1,0,1,08-May-05,1,,9999.0
30889,501593,0,0,0,0,0,0,0,30-Apr-05,0,,9999.0
30890,527870,0,0,0,0,0,0,0,30-Apr-05,0,,9999.0
30891,526442,0,0,0,0,0,0,0,06-May-05,1,,9999.0
30892,522055,1,0,1,0,2,0,1,05-May-05,1,Technology,5.0
30893,515000,0,0,0,0,0,0,0,01-May-05,0,,9999.0
30894,492283,0,0,0,0,0,0,0,08-May-05,0,,9999.0
30895,512267,0,0,0,0,0,0,0,10-May-05,0,,9999.0
30896,515149,0,0,0,0,0,0,0,06-May-05,0,,9999.0
30897,502065,0,0,0,0,0,0,1,30-Apr-05,1,,9999.0
30898,515067,0,0,0,0,0,0,0,30-Apr-05,0,,9999.0
30899,489555,0,0,0,0,0,0,0,01-May-05,0,,9999.0
30900,486427,0,0,0,0,0,0,0,05-May-05,1,,9999.0
30901,520901,0,0,0,0,0,0,0,10-May-05,0,,9999.0
30902,488535,0,0,0,0,0,0,0,30-Apr-05,0,,9999.0
30903,510238,0,0,0,0,0,0,0,07-May-05,0,,9999.0
30904,494397,0,0,0,0,0,0,0,04-May-05,0,,9999.0
30905,499409,0,0,0,0,0,0,0,04-May-05,0,,9999.0
30906,510219,0,0,0,0,0,0,0,05-May-05,1,,9999.0
30907,516669,0,0,0,0,0,0,0,06-May-05,1,,9999.0
30908,504719,0,0,0,0,0,0,0,12-May-05,0,,9999.0
30909,514427,0,0,0,0,0,0,0,09-May-05,0,,9999.0
30910,495831,0,0,0,0,1,1,1,06-May-05,1,Technology,5.0
30911,517026,0,0,0,0,0,0,0,09-May-05,1,,9999.0
30912,515185,0,0,0,0,0,0,0,14-May-05,0,,9999.0
30913,504006,0,0,0,0,0,0,0,07-May-05,0,,9999.0
30914,508521,0,0,0,0,0,0,0,12-May-05,0,,9999.0
30915,508063,0,0,0,0,4,1,1,13-May-05,1,Education,3.0
30916,505101,0,0,0,0,0,0,0,09-May-05,0,,9999.0
30917,505490,0,0,0,0,0,0,0,13-May-05,1,,9999.0
30918,511856,0,0,0,0,0,0,0,09-May-05,0,,9999.0
30919,491811,0,0,0,0,0,1,1,09-May-05,1,,9999.0
30920,502594,0,0,0,0,0,0,0,15-May-05,1,,9999.0
30921,523974,0,0,0,0,0,0,0,08-May-05,0,,9999.0
30922,525050,0,0,0,0,0,0,0,07-May-05,0,,9999.0
30923,497215,0,0,0,0,0,0,0,08-May-05,0,,9999.0
30924,512258,0,0,0,0,0,0,0,14-May-05,0,,9999.0
30925,502702,0,0,0,0,0,0,0,13-May-05,0,,9999.0
30926,520154,0,0,0,0,0,0,0,16-May-05,0,,9999.0
30927,522930,0,0,0,0,0,0,0,12-May-05,0,,9999.0
30928,495022,0,0,0,0,0,0,0,14-May-05,1,,9999.0
30929,504602,0,0,0,0,5,1,1,16-May-05,1,Transport,10.0
30930,513622,0,0,0,0,0,0,0,14-May-05,1,,9999.0
30931,523897,0,0,0,0,0,0,0,06-May-05,0,,9999.0
30932,513688,0,0,0,0,0,0,0,12-May-05,0,,9999.0
30933,497984,1,1,1,0,0,0,1,10-May-05,1,,9999.0
30934,521981,1,0,1,1,0,0,1,11-May-05,1,,9999.0
30935,519984,0,0,0,0,1,1,1,15-May-05,1,,9999.0
30936,521236,0,0,0,0,1,1,1,11-May-05,1,Software Industry,1.0
30937,521734,0,0,0,0,0,0,0,09-May-05,1,,9999.0
30938,507163,0,0,0,0,0,0,0,11-May-05,0,,9999.0
30939,500875,0,0,0,0,0,0,0,15-May-05,0,,9999.0
30940,489295,0,0,0,0,0,0,0,06-May-05,1,,9999.0
30941,524819,0,0,0,0,0,1,1,06-May-05,1,,9999.0
30942,485690,0,0,0,0,0,0,0,09-May-05,0,,9999.0
30943,524619,0,0,0,0,1,1,1,09-May-05,1,Food,12.0
30944,500253,0,0,0,0,3,1,1,11-May-05,1,Health,8.0
30945,519536,0,0,0,0,0,1,1,11-May-05,1,Education,3.0
30946,511771,0,0,0,0,0,0,0,06-May-05,0,,9999.0
30947,510735,0,0,0,0,5,1,1,14-May-05,1,Technology,5.0
30948,491031,0,0,0,0,4,1,1,14-May-05,1,Technology,5.0
30949,514634,0,0,0,0,1,1,1,09-May-05,1,Software Industry,1.0
30950,490384,0,0,0,0,0,1,1,16-May-05,1,Transport,10.0
30951,494011,0,0,0,0,2,1,1,13-May-05,1,Food,12.0
30952,495212,0,0,0,0,3,1,1,10-May-05,1,Technology,5.0
30953,511437,0,0,0,0,2,1,1,11-May-05,1,Others,4.0
30954,504850,0,0,0,0,0,0,0,06-May-05,0,,9999.0
30955,502996,0,0,0,0,0,0,0,08-May-05,1,,9999.0
30956,497288,0,0,0,0,0,1,1,15-May-05,1,Broadcasting,11.0
30957,497979,0,0,0,0,4,1,1,13-May-05,0,Transport,10.0
30958,496404,0,0,0,0,0,1,1,13-May-05,1,Technology,5.0
30959,524027,0,0,0,0,0,1,1,15-May-05,1,Food,12.0
30960,486087,0,0,0,0,3,1,1,16-May-05,1,Real Estate,14.0
30961,524379,0,0,0,0,4,1,1,06-May-05,1,Technology,5.0
30962,515531,0,0,0,0,0,0,0,14-May-05,1,,9999.0
30963,510320,0,0,0,0,5,1,1,09-May-05,1,Broadcasting,11.0
30964,524624,0,0,0,0,2,1,1,14-May-05,1,Real Estate,14.0
30965,513452,0,0,0,0,0,0,0,11-May-05,0,,9999.0
30966,502681,0,0,0,0,1,1,1,13-May-05,1,Software Industry,1.0
30967,514597,0,0,0,0,0,0,0,09-May-05,0,,9999.0
30968,487234,0,0,0,0,0,0,0,09-May-05,0,,9999.0
30969,493495,0,0,0,0,2,0,0,07-May-05,1,Technology,5.0
30970,525802,0,0,0,0,0,1,0,06-May-05,1,Software Industry,1.0
30971,488230,0,0,0,0,0,0,0,13-May-05,0,,9999.0
30972,501040,0,0,0,0,2,1,1,09-May-05,1,Technology,5.0
30973,527543,0,0,0,0,0,0,0,09-May-05,0,,9999.0
30974,497939,0,0,0,0,0,0,1,16-May-05,1,Technology,5.0
30975,498527,0,0,0,0,0,0,0,13-May-05,0,,9999.0
30976,495138,0,0,0,0,2,1,1,08-May-05,1,Technology,5.0
30977,505055,0,0,0,0,0,0,0,11-May-05,0,,9999.0
30978,510786,0,0,0,0,1,1,1,15-May-05,1,Technology,5.0
30979,500679,0,0,0,0,0,0,1,14-May-05,1,,9999.0
30980,516198,0,0,0,0,0,0,1,07-May-05,1,Technology,5.0
30981,518541,0,0,0,0,0,0,0,11-May-05,0,,9999.0
30982,494863,0,0,0,0,0,0,1,13-May-05,1,,9999.0
30983,510893,0,0,0,0,0,0,0,12-May-05,0,,9999.0
30984,518301,0,0,0,0,1,0,0,07-May-05,1,Technology,5.0
30985,486663,0,0,0,0,0,1,0,12-May-05,1,Real Estate,14.0
30986,488067,0,0,0,0,0,0,0,12-May-05,0,,9999.0
30987,506871,0,0,0,0,0,0,0,07-May-05,0,,9999.0
30988,506006,0,0,0,0,3,0,1,08-May-05,1,Software Industry,1.0
30989,524439,0,0,0,0,0,0,0,14-May-05,0,,9999.0
30990,527020,0,0,0,0,0,0,0,06-May-05,0,,9999.0
30991,491845,0,0,0,0,0,0,0,07-May-05,0,,9999.0
30992,513732,1,0,0,1,2,1,1,16-May-05,1,Education,3.0
30993,521977,0,0,0,0,0,0,0,15-May-05,1,,9999.0
30994,509517,0,0,0,0,0,0,0,09-May-05,0,,9999.0
30995,517305,0,0,0,0,0,0,0,11-May-05,0,,9999.0
30996,490474,0,0,0,0,3,1,1,16-May-05,1,Transport,10.0
30997,508100,0,0,0,0,0,0,0,08-May-05,0,,9999.0
30998,509582,0,0,0,0,1,0,1,15-May-05,1,Telecom,13.0
30999,502621,0,0,0,0,0,0,0,14-May-05,0,,9999.0
31000,486730,0,0,0,0,3,1,1,07-May-05,1,Education,3.0
31001,528540,0,0,0,0,0,0,0,12-May-05,0,,9999.0
31002,487485,0,0,0,0,2,1,1,11-May-05,1,Retail,9.0
31003,489282,0,0,0,0,0,0,0,06-May-05,0,,9999.0
31004,491655,0,0,0,0,0,0,0,15-May-05,0,,9999.0
31005,493926,0,0,0,0,3,1,1,12-May-05,1,Technology,5.0
31006,500338,0,0,0,0,0,0,0,09-May-05,0,,9999.0
31007,507864,0,0,0,0,0,0,0,10-May-05,0,,9999.0
31008,487518,0,0,0,0,0,0,0,09-May-05,1,,9999.0
31009,487446,0,0,0,0,1,1,1,11-May-05,1,Education,3.0
31010,506453,0,0,0,0,3,1,1,16-May-05,1,Retail,9.0
31011,489547,0,0,0,0,0,0,0,11-May-05,0,,9999.0
31012,500234,0,0,0,0,0,0,0,15-May-05,1,,9999.0
31013,514511,0,0,0,0,2,1,1,08-May-05,1,BFSI,2.0
31014,519325,0,0,0,0,0,0,0,07-May-05,0,,9999.0
31015,498061,0,0,0,0,6,1,1,07-May-05,1,Broadcasting,11.0
31016,500499,0,0,0,0,0,0,0,12-May-05,0,,9999.0
31017,520717,0,0,0,0,0,0,0,06-May-05,0,,9999.0
31018,510656,0,0,0,0,0,0,0,07-May-05,0,,9999.0
31019,518757,0,0,0,0,1,1,1,15-May-05,1,Technology,5.0
31020,515411,0,0,0,0,0,0,0,11-May-05,0,,9999.0
31021,511471,0,0,0,0,0,0,0,16-May-05,0,,9999.0
31022,490794,0,0,0,0,0,0,1,15-May-05,0,,9999.0
31023,525541,0,0,0,0,0,0,0,08-May-05,0,,9999.0
31024,493857,0,0,0,0,0,0,0,12-May-05,0,,9999.0
31025,495467,0,0,0,0,0,0,0,07-May-05,0,,9999.0
31026,508480,0,0,0,0,0,0,0,06-May-05,0,,9999.0
31027,523652,0,0,0,0,0,0,0,08-May-05,0,,9999.0
31028,521151,0,0,0,0,0,0,0,16-May-05,0,,9999.0
31029,503765,0,0,0,0,0,0,0,06-May-05,0,,9999.0
31030,511265,0,0,0,0,0,0,0,08-May-05,0,,9999.0
31031,517678,1,1,1,0,3,1,1,09-May-05,1,,9999.0
31032,526541,0,0,0,0,0,0,0,12-May-05,0,,9999.0
31033,499924,0,0,0,0,0,0,0,16-May-05,0,,9999.0
31034,518002,0,0,0,0,4,1,1,11-May-05,0,Transport,10.0
31035,515235,0,0,0,0,0,0,0,07-May-05,0,,9999.0
31036,506004,0,0,0,0,0,0,0,10-May-05,0,,9999.0
31037,499798,0,0,0,0,0,0,0,10-May-05,0,,9999.0
31038,514102,0,0,0,0,0,0,0,10-May-05,0,,9999.0
31039,527135,0,0,0,0,0,0,0,10-May-05,0,,9999.0
31040,486585,0,0,0,0,0,0,0,09-May-05,0,,9999.0
31041,502229,0,0,0,0,2,1,1,07-May-05,1,Software Industry,1.0
31042,521225,0,0,0,0,0,0,0,16-May-05,0,,9999.0
31043,517792,0,0,0,0,0,0,0,07-May-05,0,,9999.0
31044,516759,0,0,0,0,2,1,1,07-May-05,1,Transport,10.0
31045,527657,0,0,0,0,2,1,1,13-May-05,1,Technology,5.0
31046,504729,0,0,0,0,0,0,0,14-May-05,0,,9999.0
31047,509892,0,0,0,0,0,0,0,16-May-05,0,,9999.0
31048,488959,0,0,0,0,0,0,0,14-May-05,0,,9999.0
31049,503695,0,0,0,0,0,1,1,06-May-05,1,Consulting,6.0
31050,528349,0,0,0,0,0,1,1,10-May-05,1,Technology,5.0
31051,515668,0,0,0,0,0,0,0,07-May-05,0,,9999.0
31052,516755,0,0,0,0,0,0,0,11-May-05,0,,9999.0
31053,524239,0,0,0,0,0,0,0,12-May-05,0,,9999.0
31054,492593,0,0,0,0,1,1,1,15-May-05,1,Manufacturing,7.0
31055,504140,0,0,0,0,0,0,0,13-May-05,0,,9999.0
31056,521255,0,0,0,0,3,1,0,09-May-05,1,Software Industry,1.0
31057,489438,0,0,0,0,2,1,1,10-May-05,1,Education,3.0
31058,521156,1,0,0,0,6,1,1,07-May-05,1,Consulting,6.0
31059,499637,0,0,0,0,0,0,0,06-May-05,1,,9999.0
31060,507168,0,0,0,0,0,0,0,15-May-05,0,,9999.0
31061,524106,0,0,0,0,2,1,1,10-May-05,1,Health,8.0
31062,493745,0,0,0,0,0,0,0,07-May-05,0,,9999.0
31063,501294,0,0,0,0,0,1,1,14-May-05,1,Retail,9.0
31064,521819,0,0,0,0,0,1,1,14-May-05,1,,9999.0
31065,510199,0,0,0,0,0,0,0,06-May-05,0,,9999.0
