,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Patient_ID,Online_Follower,LinkedIn_Shared,Twitter_Shared,Facebook_Shared,Income,Education_Score,Age,First_Interaction,City_Type,Employer_Category,Job_Type,Event1_or_2,Education_Score2,Education_Scorez,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,9999.0
26351,26351,26351,26351,516960,0,0,0,0,0,0,0,09-Jan-04,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26352,26352,26352,26352,515157,0,0,0,0,0,0,1,09-Jan-04,B,Transport,10.0,1,50.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26353,26353,26353,26353,522628,0,0,0,0,0,0,0,12-Jan-04,C,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26354,26354,26354,26354,526349,0,0,0,0,0,0,1,08-Jan-04,E,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26355,26355,26355,26355,505918,0,0,0,0,0,1,1,07-Jan-04,F,,9999.0,1,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26356,26356,26356,26356,522705,0,0,0,0,0,0,0,08-Jan-04,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26357,26357,26357,26357,491701,1,0,1,1,0,0,1,06-Jan-04,C,Software Industry,1.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26358,26358,26358,26358,507790,0,0,0,0,0,0,0,20-Feb-03,H,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26359,26359,26359,26359,526503,0,0,0,0,0,0,0,16-Jan-04,A,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26360,26360,26360,26360,512824,0,0,0,0,0,0,0,09-Jan-04,I,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26361,26361,26361,26361,525976,0,0,0,0,0,0,0,15-Jan-04,F,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26362,26362,26362,26362,504487,0,0,0,0,0,0,0,12-Jan-04,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26363,26363,26363,26363,487059,0,0,0,0,0,0,0,13-Jan-04,H,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26364,26364,26364,26364,527841,0,0,0,0,0,0,0,16-Jan-04,C,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26365,26365,26365,26365,498626,0,0,0,0,0,0,1,14-Jan-04,I,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26366,26366,26366,26366,505995,0,0,0,0,1,0,1,12-Jan-04,H,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26367,26367,26367,26367,509391,0,0,0,0,0,0,0,19-Jan-04,F,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26368,26368,26368,26368,496306,0,0,0,0,0,0,0,22-Jan-04,G,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26369,26369,26369,26369,502936,0,0,0,0,0,0,0,01-Mar-03,E,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26370,26370,26370,26370,490053,0,0,0,0,0,0,0,15-Jan-04,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26371,26371,26371,26371,506676,0,0,0,0,0,0,0,14-Jan-04,G,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26372,26372,26372,26372,505265,0,0,0,0,0,0,0,17-Jan-04,D,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26373,26373,26373,26373,514784,0,0,0,0,0,0,0,22-Jan-04,F,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26374,26374,26374,26374,492105,0,0,0,0,0,0,0,15-Jan-04,I,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26375,26375,26375,26375,504153,0,0,0,0,0,0,0,23-Jan-04,G,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26376,26376,26376,26376,522286,0,0,0,0,0,0,0,18-Jan-04,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26377,26377,26377,26377,489581,0,0,0,0,0,0,0,19-Jan-04,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26378,26378,26378,26378,517074,0,0,0,0,0,0,0,15-Jan-04,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26379,26379,26379,26379,495217,0,0,0,0,0,0,1,21-Jan-04,A,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26380,26380,26380,26380,498883,0,0,0,0,0,0,0,19-Jan-04,I,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26381,26381,26381,26381,528004,0,0,0,0,0,0,0,21-Jan-04,G,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26382,26382,26382,26382,501223,0,0,0,0,0,0,0,18-Jan-04,H,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26383,26383,26383,26383,521935,0,0,0,0,0,0,0,13-Sep-03,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26384,26384,26384,26384,500802,0,0,0,0,1,0,1,20-Jan-04,I,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26385,26385,26385,26385,501366,0,0,0,0,0,0,0,27-Sep-03,H,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26386,26386,26386,26386,498506,0,0,0,0,0,0,0,12-Sep-03,H,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26387,26387,26387,26387,524284,0,0,0,0,0,0,0,14-Jan-04,B,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26388,26388,26388,26388,518133,0,0,0,0,0,0,0,17-Jan-04,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26389,26389,26389,26389,506738,0,0,0,0,6,1,1,23-Jan-04,A,Food,12.0,1,81.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26390,26390,26390,26390,486712,1,0,1,0,0,0,1,08-Sep-03,G,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26391,26391,26391,26391,505596,0,0,0,0,3,0,1,15-Jan-04,B,Software Industry,1.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26392,26392,26392,26392,520447,1,0,1,1,3,0,1,18-Jan-04,E,Consulting,6.0,0,50.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26393,26393,26393,26393,524089,0,0,0,0,0,0,0,21-Jan-04,C,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26394,26394,26394,26394,505893,0,0,0,0,0,0,0,15-Jan-04,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26395,26395,26395,26395,498552,0,0,0,0,0,0,0,23-May-03,F,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26396,26396,26396,26396,517662,0,0,0,0,0,0,0,15-Jan-04,A,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26397,26397,26397,26397,497534,0,0,0,0,0,0,0,22-Jan-04,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26398,26398,26398,26398,493666,0,0,0,0,0,0,0,19-Jan-04,E,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26399,26399,26399,26399,501316,0,0,1,1,1,0,1,15-Jan-04,H,Technology,5.0,0,50.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26400,26400,26400,26400,494845,0,0,0,1,1,0,1,22-Feb-03,A,Food,12.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26401,26401,26401,26401,527418,0,0,0,0,0,0,0,18-Jan-04,F,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26402,26402,26402,26402,507671,0,0,0,0,1,0,1,16-Jan-04,C,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26403,26403,26403,26403,518391,0,0,0,0,0,0,0,22-Jan-04,F,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26404,26404,26404,26404,498603,0,0,0,0,0,0,0,21-Jan-04,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26405,26405,26405,26405,503264,0,0,0,0,0,0,0,14-Jan-04,H,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26406,26406,26406,26406,513335,0,0,0,0,0,0,0,15-Dec-03,H,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26407,26407,26407,26407,498813,1,0,1,0,1,0,1,29-Jul-03,I,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26408,26408,26408,26408,522248,0,0,0,0,0,0,0,21-Feb-03,H,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26409,26409,26409,26409,490394,0,0,0,0,0,0,0,17-Jan-04,F,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26410,26410,26410,26410,528185,0,0,0,0,0,0,0,21-Jan-04,H,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26411,26411,26411,26411,506304,0,0,0,0,0,0,0,25-Jan-03,Z,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26412,26412,26412,26412,528420,0,0,0,0,0,0,0,17-Jan-04,H,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26413,26413,26413,26413,499668,0,0,0,0,0,0,1,22-Jan-04,I,Software Industry,1.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26414,26414,26414,26414,510654,0,0,0,0,0,1,1,20-Jan-04,F,Telecom,13.0,0,88.83333333,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26415,26415,26415,26415,499451,0,0,0,0,3,0,1,16-Jan-04,D,Retail,9.0,0,50.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26416,26416,26416,26416,505377,0,0,0,0,1,0,1,25-Jun-03,D,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26417,26417,26417,26417,522176,0,0,0,0,0,0,0,21-Jan-04,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26418,26418,26418,26418,524387,0,0,0,0,0,0,0,25-Jan-04,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26419,26419,26419,26419,500790,0,0,0,0,5,0,1,25-Jan-04,E,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26420,26420,26420,26420,528491,0,0,0,0,0,0,0,08-Mar-03,I,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26421,26421,26421,26421,508053,0,0,0,0,0,0,0,17-Jan-04,F,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26422,26422,26422,26422,511617,0,0,0,0,0,0,0,24-Jan-04,B,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26423,26423,26423,26423,503314,0,0,0,0,0,0,1,16-Jan-04,B,Telecom,13.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26424,26424,26424,26424,487936,1,0,1,1,5,0,1,25-Jan-04,E,Technology,5.0,1,50.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26425,26425,26425,26425,526247,1,1,1,0,0,0,1,21-Jan-04,H,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26426,26426,26426,26426,512991,0,0,0,0,1,0,1,21-Jan-04,D,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26427,26427,26427,26427,516681,0,0,1,1,0,0,1,16-Jan-04,B,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26428,26428,26428,26428,491099,1,0,1,0,3,0,1,26-Jan-04,Z,Food,12.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26429,26429,26429,26429,521403,0,0,0,0,0,0,0,29-Oct-02,C,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26430,26430,26430,26430,515031,0,0,0,0,0,0,1,18-Jan-04,F,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26431,26431,26431,26431,491263,0,0,0,0,0,0,0,23-Jan-04,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26432,26432,26432,26432,489468,0,0,0,0,0,0,0,24-Jan-04,F,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26433,26433,26433,26433,509684,0,0,0,0,0,0,0,23-Jan-04,I,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26434,26434,26434,26434,517585,0,0,0,0,0,0,0,02-Jul-03,E,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26435,26435,26435,26435,517169,0,0,0,0,0,0,0,24-Jan-04,A,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26436,26436,26436,26436,516998,0,0,0,0,0,0,0,23-Jan-04,B,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26437,26437,26437,26437,487962,1,0,1,1,1,0,1,24-Jan-04,H,Software Industry,1.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26438,26438,26438,26438,522898,0,0,0,0,2,0,1,26-Jan-04,G,Food,12.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26439,26439,26439,26439,506993,0,0,0,0,0,0,0,20-Jan-04,G,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26440,26440,26440,26440,503467,0,0,0,0,0,0,0,16-Jan-04,B,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26441,26441,26441,26441,516225,0,0,0,0,0,0,0,25-Jan-04,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26442,26442,26442,26442,490839,0,0,0,0,0,0,0,20-Jan-04,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26443,26443,26443,26443,485943,0,0,0,0,0,0,0,17-Jan-04,G,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26444,26444,26444,26444,493072,0,0,0,0,3,0,1,25-Jan-04,F,Technology,5.0,0,50.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26445,26445,26445,26445,517620,0,0,0,0,4,0,1,21-Jan-04,F,Technology,5.0,0,50.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26446,26446,26446,26446,528200,0,0,0,0,0,0,0,18-Jan-04,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26447,26447,26447,26447,526609,0,0,0,0,0,0,0,19-Jan-04,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26448,26448,26448,26448,497265,0,0,0,0,0,0,0,18-Jan-04,D,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26449,26449,26449,26449,504493,0,0,0,0,3,1,1,26-Jan-04,A,Transport,10.0,1,85.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26450,26450,26450,26450,520125,0,0,0,0,0,0,0,19-Jan-04,F,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26451,26451,26451,26451,516667,0,0,0,0,0,0,0,19-Jan-04,E,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26452,26452,26452,26452,486630,0,0,0,0,0,0,0,17-Jan-04,B,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26453,26453,26453,26453,526885,0,0,0,0,0,0,0,16-Jan-04,E,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26454,26454,26454,26454,506858,0,0,0,0,0,0,0,20-Jan-04,F,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26455,26455,26455,26455,489790,0,0,0,0,0,0,0,21-Jan-04,C,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26456,26456,26456,26456,489676,0,0,0,0,0,0,0,19-Jan-04,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26457,26457,26457,26457,496457,1,1,0,0,3,1,1,26-Jan-04,E,Technology,5.0,1,76.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26458,26458,26458,26458,490905,0,0,0,0,0,0,0,25-Jan-04,G,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26459,26459,26459,26459,510662,0,0,0,0,2,1,1,25-Jan-04,I,Technology,5.0,1,79.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26460,26460,26460,26460,490742,0,0,0,0,0,0,0,21-Jan-04,C,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26461,26461,26461,26461,499499,0,0,0,0,0,0,0,19-Jan-04,H,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26462,26462,26462,26462,523144,0,0,0,0,0,0,0,24-Jan-04,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26463,26463,26463,26463,495998,0,0,0,0,2,1,1,16-Jan-04,B,Manufacturing,7.0,1,80.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26464,26464,26464,26464,485933,0,0,0,0,0,0,1,18-Jan-04,E,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26465,26465,26465,26465,516179,0,0,0,0,0,0,0,19-Jan-04,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26466,26466,26466,26466,511148,0,0,0,0,0,0,1,16-Jan-04,B,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26467,26467,26467,26467,521763,0,0,0,0,1,0,1,16-Jan-04,F,Telecom,13.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26468,26468,26468,26468,506318,0,0,0,0,0,0,0,18-Jan-04,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26469,26469,26469,26469,491510,0,0,0,0,0,0,0,25-Jan-04,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26470,26470,26470,26470,510646,0,0,0,0,0,0,0,26-Jan-04,G,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26471,26471,26471,26471,497471,0,0,0,0,0,0,0,23-Jan-04,H,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26472,26472,26472,26472,504806,0,0,0,0,0,0,0,21-Jan-04,D,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26473,26473,26473,26473,485825,0,0,0,0,1,0,1,21-Jan-04,C,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26474,26474,26474,26474,526436,0,0,0,0,0,0,0,22-Jan-04,F,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26475,26475,26475,26475,499759,0,0,0,0,0,0,0,15-Aug-03,H,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26476,26476,26476,26476,512782,0,0,0,0,0,0,0,20-Jan-04,F,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26477,26477,26477,26477,525899,0,0,0,0,0,0,0,18-Jan-04,B,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26478,26478,26478,26478,519728,0,0,0,0,0,0,0,24-Jan-04,D,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26479,26479,26479,26479,504784,0,0,0,0,0,0,0,26-Jan-04,H,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26480,26480,26480,26480,517366,0,0,0,0,0,0,0,17-Jan-04,E,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26481,26481,26481,26481,496387,1,0,1,1,3,0,1,22-Jan-04,I,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26482,26482,26482,26482,501550,0,0,0,0,0,0,0,21-Jan-04,I,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26483,26483,26483,26483,498960,0,0,0,0,3,0,1,23-Jan-04,E,Education,3.0,0,50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26484,26484,26484,26484,489181,0,0,0,0,0,0,1,26-Jan-04,I,Education,3.0,0,50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26485,26485,26485,26485,528047,0,0,0,0,2,1,1,23-Jan-04,I,Technology,5.0,1,62.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26486,26486,26486,26486,520041,0,0,0,0,0,0,0,23-Jan-04,G,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26487,26487,26487,26487,510789,0,0,0,0,2,0,1,22-Jan-04,I,Food,12.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26488,26488,26488,26488,497389,0,0,0,0,0,0,0,24-Jan-04,B,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26489,26489,26489,26489,507254,0,0,1,0,0,0,1,22-Jan-04,I,Technology,5.0,1,50.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26490,26490,26490,26490,508309,0,0,0,0,0,0,0,24-Jun-03,I,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26491,26491,26491,26491,493060,0,0,0,0,0,0,0,27-Jan-03,D,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26492,26492,26492,26492,513775,0,0,0,0,0,0,0,25-Jan-04,I,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26493,26493,26493,26493,526898,0,0,0,0,0,0,0,19-Jan-04,E,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26494,26494,26494,26494,496803,0,0,0,0,0,0,0,19-Jan-04,Z,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26495,26495,26495,26495,507552,1,0,1,0,0,0,1,21-Jan-04,C,Health,8.0,0,50.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26496,26496,26496,26496,495598,0,0,0,0,2,1,1,23-Jan-04,B,Real Estate,14.0,1,75.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26497,26497,26497,26497,520621,0,0,0,0,0,1,1,20-Jan-04,I,Technology,5.0,1,88.03333333,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26498,26498,26498,26498,500823,0,0,0,0,0,0,0,16-Jan-04,I,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26499,26499,26499,26499,512445,0,0,0,0,0,0,0,26-Jan-04,H,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26500,26500,26500,26500,515224,0,0,0,0,0,0,0,20-Jan-04,H,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26501,26501,26501,26501,521973,0,0,0,0,0,0,0,18-Jan-04,H,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26502,26502,26502,26502,525504,0,0,0,0,0,0,0,23-Jan-04,H,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26503,26503,26503,26503,505398,0,0,0,0,0,0,0,21-Jan-04,B,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26504,26504,26504,26504,488749,0,0,0,0,0,0,0,26-Jan-04,G,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26505,26505,26505,26505,516116,0,0,0,0,0,0,0,24-Jan-04,E,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26506,26506,26506,26506,509212,0,0,0,0,0,0,0,21-Jan-04,D,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26507,26507,26507,26507,490282,0,0,0,0,0,0,1,29-Jan-03,C,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26508,26508,26508,26508,487778,1,1,1,1,1,0,1,25-Jan-04,H,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26509,26509,26509,26509,503012,0,0,0,0,0,0,0,26-Jan-04,C,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26510,26510,26510,26510,523807,0,0,0,0,0,0,0,22-Jan-04,E,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26511,26511,26511,26511,498929,0,0,0,0,0,0,0,26-Jan-04,Z,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26512,26512,26512,26512,527124,0,0,0,0,0,0,0,23-Jan-04,D,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26513,26513,26513,26513,527096,1,0,1,0,0,0,1,27-Jan-04,C,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26514,26514,26514,26514,523376,0,0,0,0,0,0,1,23-Jan-04,H,Technology,5.0,0,50.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26515,26515,26515,26515,492755,0,0,0,0,0,0,0,26-Jan-04,D,,9999.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26516,26516,26516,26516,499552,0,0,0,0,1,1,1,17-Jan-04,I,Transport,10.0,0,77.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26517,26517,26517,26517,510275,1,1,0,1,1,0,1,20-Jan-04,H,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26518,26518,26518,26518,507347,1,0,1,1,0,0,1,27-Jan-04,G,Technology,5.0,0,50.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26519,26519,26519,26519,518229,0,0,0,0,0,0,0,19-Jan-04,Z,,9999.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
